temperature,humidity,ph,rainfall,label
22.964611523553,86.41556685376175,7.91061297838781,199.22707211718074,Apricots
22.3685070261518,89.26159061597008,8.205322085638686,200.51236829050183,Apricots
25.295082286523968,85.53810752302209,6.1104182274927865,230.17737457953598,Apricots
25.655128989911102,79.47078312959165,5.700920836075815,270.8739573930601,Artichokes
19.58908167669353,76.58047383376285,8.132051359398517,287.75575762173463,Artichokes
24.10225149477641,86.72735795017404,6.668214816936627,190.09531947112598,Artichokes
19.353540822776857,84.66223832213873,7.12528289280269,227.1724689071281,Artichokes
25.51375086029045,75.72279018589944,8.404197436152277,192.0294676467452,Artichokes
24.5695515626714,80.40075698851467,5.699694183742667,181.99109767591176,Artichokes
27.566146210834578,89.3519972322643,7.444954022356288,259.4062419172748,Artichokes
18.68958016356421,82.50601718565302,5.722316267724601,252.29393303599053,Artichokes
18.570547211512547,81.49093704029556,6.626406785399501,199.56229365778637,Artichokes
20.821870746932,81.8654940773894,7.911443635580341,208.05753997116767,Artichokes
20.61705683735906,78.13324086007746,6.800416698266902,182.84493043734219,Asparagus
20.46978799072,80.53060756297192,8.49154706170885,280.19366468332845,Asparagus
27.06254580521037,80.54719883980765,7.177177854839806,296.9628715258262,Asparagus
20.49546199849506,75.78532530281208,6.4634864579078615,196.2551444153629,Asparagus
20.71949726128631,86.51351442776877,6.1603339777142585,207.77702565183574,Asparagus
25.593982624179638,81.24756647855818,6.551561602858485,284.2091428736321,Asparagus
22.497398424505402,87.33269830224634,6.6175998212786515,291.1756557547422,Asparagus
25.767105569551806,87.75522001679843,5.706141033171883,230.35528593681724,Asparagus
18.65366157564385,78.17991082047988,6.608722598280321,186.0746966722889,Asparagus
22.875711936733843,84.86030223255193,6.892715559217675,184.7270200431384,Asparagus
18.336136001832827,82.08422706244474,7.668213256716413,248.87398392828126,Avocados
18.62653203455355,88.2023510688223,7.4701884541648225,227.14741306718147,Avocados
27.06437453344411,78.23611018764682,7.626296965687463,183.43829130931854,Avocados
19.392453711175953,85.16719800465066,5.525091045630572,249.99028707750682,Avocados
23.32420682275217,84.11628183379085,6.153002198741608,181.35630439068268,Avocados
22.110956026007067,79.42952216357747,7.4850528651995685,274.48463497791283,Avocados
21.473433262588426,77.04901355476758,6.951968104539242,216.7719387244046,Avocados
26.998333456872725,84.77459640715915,5.515940427005038,184.83096036110783,Avocados
18.21823396775489,86.07896187198496,7.913483927295466,250.6022665179784,Avocados
24.63789686175589,79.73441015645025,7.818428719871013,227.72212973196656,Avocados
27.633944342135507,84.6724890603347,7.145257488980688,296.85604960285787,Badian
23.601681834618415,80.92696361417255,5.699389977328817,245.3038395004443,Badian
27.36822462033092,85.69810324923927,7.799545148597754,213.028701724441,Badian
18.522578792860237,77.9882291234108,7.251140763194092,265.13266375607697,Badian
22.187933190741614,88.35322503954262,7.845879931473878,212.5790403051254,Badian
20.601577909620516,79.31114394698369,7.755240977187522,288.5091949689078,Badian
25.308209649807296,80.5167898163423,7.909006215873512,224.9666364608852,Badian
27.812970904972467,75.87137928120525,7.054024199213874,245.9842275331446,Badian
20.56530062444248,76.67268318481915,5.920973554580545,186.06877245890743,Badian
24.54174601474075,82.73792854068492,7.513472420139066,231.1345485542677,Badian
19.9809763275974,79.01389015091956,7.361421355155913,279.88362475931945,Barley
23.653302545716095,87.53220338613292,7.726759561597261,276.67785664360105,Barley
22.639324866883364,75.22040082982431,6.009643018152206,206.91822706242317,Barley
27.72005329631537,80.68641073007905,6.084925599700867,207.12948852126755,Barley
24.085272726964675,80.06018320153639,8.171228551657986,278.0766374655884,Barley
21.495063720868192,75.28991446376402,7.749933395356213,291.64781042031905,Barley
19.14095784887933,76.86552598500766,8.224685466100969,191.44331055276044,Barley
19.512468287349343,81.20464012377954,7.776145963491762,234.00703673114705,Barley
20.25316929951235,82.3929687667117,7.291465917970905,220.49451347570752,Barley
20.50966661340298,81.06434620882305,7.462398211083621,284.4826146548927,Barley
26.50616057841138,82.9640651761814,8.167383771820031,190.02298976160225,Beans
23.612227882825252,83.92697512358521,7.236420263535821,205.33511310696446,Beans
23.233909113743664,75.14885731691753,7.397173972985161,270.2962005103793,Beans
19.147688718692173,81.96142739180256,5.969430148010802,186.15526187774586,Beans
26.601396933494353,89.4524886133138,6.921763660348308,239.10424568571472,Beans
25.22814303208484,82.78548420194323,7.649191335874297,233.05284416156638,Beans
18.676683619000016,85.1631340118843,6.312828094949096,220.12814147864984,Beans
25.078350972297685,79.67795786875325,6.1067625415736035,227.34867783827085,Beans
23.43538217342646,86.60987067229144,6.441480424673246,243.59287043162797,Beans
18.817253457467785,86.59382222814173,6.2245018839785,199.364083006606,Beans
22.583006415286565,82.8194407148121,6.144737911109187,248.63950539403115,Beans green
22.84696287130047,89.64020734918819,6.774552528604262,276.6518795159984,Beans green
19.657745401632763,76.8832532214398,8.223515541650603,271.21931157481913,Beans green
27.456981470002823,75.25421497334372,7.021178940216155,198.46798856325282,Beans green
26.499753714806623,86.55237317635643,6.063761142445968,197.90993636897687,Beans green
24.690223373291087,87.10733306047324,5.730915008142621,212.1809241293896,Beans green
22.622955610006073,76.80310843680864,7.588468435413777,223.32896716092446,Beans green
22.117655415845086,78.98374249437909,6.6483962933091645,229.01466976901798,Beans green
24.509734671509538,75.26328545049944,7.965492839756077,261.56366602000145,Beans green
23.454318694069052,79.39962916170849,7.478532305922312,186.80165185990023,Beans green
18.622731058818854,86.59712810878005,7.888724351624107,184.16072450712795,Berries nes
23.12502648770332,82.76940791568869,6.315838118255347,227.02926755326908,Berries nes
26.064036172328397,80.2214338975243,7.577076767383174,263.6596430565577,Berries nes
22.592398775969578,80.57608942359495,6.292185954081156,203.2122411547779,Berries nes
18.519565775542684,75.02030438573202,8.317205438350875,256.9805377507502,Berries nes
25.862781993840326,79.49700791347854,7.409122844600122,211.17937655283595,Berries nes
20.013637821359747,84.69688112456895,6.4735354005260275,286.33033305762194,Berries nes
20.586208348880387,89.61291665724535,6.308535586876818,287.48279331199404,Berries nes
19.64706353432296,87.7059124047585,6.072779755214929,215.6744645137592,Berries nes
21.30215064871497,75.35392446968294,7.583922876681184,207.5992504755889,Berries nes
25.567515056886354,88.47840907012258,6.156146838993782,229.35647664794774,Broad Beans
23.193858595039373,86.74797619947937,7.285909797782468,208.86379022161785,Broad Beans
20.04881274150713,86.7056418535647,6.293905080776073,260.6860611950044,Broad Beans
26.77830078152041,81.86993638505358,7.485906834381605,279.12776214579424,Broad Beans
26.79581854951529,80.97007939431755,7.9448191856216175,260.77105570934606,Broad Beans
26.70578425046007,79.5437359324979,7.834075729433959,278.9220536699219,Broad Beans
20.38796211381539,75.98542288431548,7.782553992792345,227.6390594648969,Broad Beans
22.512393441809877,78.42353045240549,6.0631672170767565,198.7580364850633,Broad Beans
27.849896561408748,78.69905452467037,5.7651548409535565,268.55411368771104,Broad Beans
25.720124763099903,82.26115604565302,7.596846485462158,223.25694061698647,Broad Beans
18.2716742122556,86.21166609895043,6.605041641383054,260.5524990274959,Cabbages and other brassicas
18.652045912604923,82.1071474259692,6.797038679210043,212.4772730378119,Cabbages and other brassicas
22.639313768123326,75.86766674170741,5.593447278380173,189.74755617680069,Cabbages and other brassicas
27.092202058615605,89.36684701482305,6.278729347825147,299.1098154585316,Cabbages and other brassicas
23.387017979527144,89.14086478641168,5.601029211623392,198.7441809516719,Cabbages and other brassicas
22.97812508034291,86.77784314722612,8.137557317803742,298.61051927561766,Cabbages and other brassicas
19.054736999566305,89.86991852346331,6.230190049655591,297.2735919079737,Cabbages and other brassicas
24.56780104724294,83.16723499200394,7.172011508719024,275.25817246896474,Cabbages and other brassicas
26.221031606002253,89.44152525379809,5.616937961983391,259.1307554498397,Cabbages and other brassicas
21.804200075075627,76.13407560925125,7.500542173916974,249.33684603013015,Cabbages and other brassicas
25.756118509253284,80.48521122392056,6.4690820372622815,283.93218544534017,Carobs
27.64476653900812,78.38071902010148,8.193757560872998,214.73274259433856,Carobs
20.03766459127689,77.93749626201405,8.164354566802107,236.12174549818522,Carobs
23.233296311947413,77.11204423339014,6.475871855085241,254.32679632398026,Carobs
20.871379580845755,84.33620462348995,8.202882687071401,229.34285710433886,Carobs
25.928544190338393,86.71982783620956,8.488473020496336,231.29837449083215,Carobs
23.77593365881157,83.67447599130541,7.976246992371844,219.63416010025014,Carobs
24.34582417550304,77.20444064382316,8.034614043265687,247.7078180021444,Carobs
25.979141596158943,87.16685654900206,6.247026208327269,282.06894336181387,Carobs
21.959704726624548,84.53932060745592,7.230107196573268,204.18340536075755,Carobs
27.15090068407043,80.82248559190494,5.701767741902104,292.13196465041295,Carrots and turnips
23.3302886724614,85.11195443304095,5.784753810465009,262.69051844978753,Carrots and turnips
19.57954822835348,78.8985746886425,8.496677836099872,278.7927855216036,Carrots and turnips
24.958991181688024,80.17788312741315,6.479917748277732,246.74288311560142,Carrots and turnips
25.932613504382548,88.76228764697987,7.74455173614654,273.5420041708876,Carrots and turnips
21.167616770675266,79.35756758507132,7.919995159080449,181.94404768073608,Carrots and turnips
26.57179256998753,82.04982402236905,8.074069813021687,278.2056509735442,Carrots and turnips
27.061432547657667,88.35211706094023,8.492884892206469,184.816663090244,Carrots and turnips
20.76904487377809,85.61582025401292,6.224489455770604,286.7896051635435,Carrots and turnips
27.83521472715222,75.93304839247055,5.621052480579099,299.0355296686372,Carrots and turnips
19.407115280487584,77.20954566418456,6.7335745539837575,215.28809546121332,Cauliflowers and broccoli
20.020156684024897,75.11762386157875,5.8902420094868395,205.23822675429523,Cauliflowers and broccoli
19.842248392380267,84.46382685343745,5.567277667486166,271.8436036629649,Cauliflowers and broccoli
26.939897100078703,81.71510138115626,6.581280481424457,210.36316091043042,Cauliflowers and broccoli
24.54292552324961,77.01412276353413,7.851214753225709,283.86748598066436,Cauliflowers and broccoli
19.52104283222273,89.36901181585155,7.198542073675213,192.34111105889718,Cauliflowers and broccoli
22.403234183683487,82.9448958591843,6.438333967631063,195.114623565523,Cauliflowers and broccoli
24.152980250698022,78.62839941169334,7.4630260164781586,297.4981866120739,Cauliflowers and broccoli
18.834640849893837,82.50905356732062,6.196054540926433,260.8606677924006,Cauliflowers and broccoli
26.82416368407339,85.19430499102661,5.543144338216255,281.6264669314744,Cauliflowers and broccoli
26.036035354415354,76.14358826960347,7.793060159309282,218.91952528218215,Cereals
23.052067735766386,79.1205572257184,7.371229254592028,261.1780499424725,Cereals
27.671266152591706,87.1044823632599,7.78690787350288,251.30901927703167,Cereals
22.177609792751003,81.89497305603993,5.616814050062997,252.3780144147536,Cereals
27.841103190364976,83.19865713048442,8.011358883491956,261.9038951445266,Cereals
24.67919998803627,81.49224003314204,7.35857860010891,249.04310077549184,Cereals
24.346712732539416,75.65849913964506,7.1901860521379195,231.48748431631992,Cereals
19.659548952957852,77.48624669730233,7.373842144343595,213.1107233256656,Cereals
26.819277583046443,81.68312458112838,8.093299740605094,272.22975970958424,Cereals
22.274896879206157,78.13778198111892,7.260809519676721,207.15269160038238,Cereals
19.622334057824798,75.7496854298952,7.242851139664537,263.0825167385297,Cereals nes
18.12607519975759,87.65474496077734,8.472037471197298,207.9999387179192,Cereals nes
23.597556836383824,89.71788793746174,7.770190501205704,255.03962039453447,Cereals nes
23.273996221226763,86.8971431099511,6.826881416353405,269.64939205548353,Cereals nes
25.19353622369159,87.80677382556999,7.622191000098783,206.24566666878468,Cereals nes
26.902580530178017,78.62965695475567,6.667691415075367,187.193196103357,Cereals nes
18.794065846430296,89.409404632698,6.186626387450497,195.71684915930092,Cereals nes
25.314964903403627,77.95388556680143,7.290555630663277,252.71963607252303,Cereals nes
19.87411944097582,89.27144715542748,8.284546294341855,281.93356874708826,Cereals nes
26.581770531571642,89.92228940948927,8.287418560046389,185.3996185482509,Cereals nes
26.190635138616557,85.67584208619074,6.525715834316472,268.09815108499754,Cherries
23.407937549855447,89.71715597687735,7.083032398665085,220.95823751400627,Cherries
25.10242798623312,83.54309669350657,6.1349076957095825,237.42340439034268,Cherries
21.14350113183748,78.89312674764136,8.48689332849665,291.46314598146785,Cherries
22.711678989328146,81.55493828498432,8.443353723603806,219.83658056830143,Cherries
26.216368977104715,83.9034140306818,7.448526789122343,235.84043207273837,Cherries
22.59265197173214,76.09622343040523,7.91324217903242,181.6418897712817,Cherries
21.577982653254413,84.3351489692587,7.645300483851099,189.7918464005806,Cherries
22.942124472503,89.71766755143442,7.2794746571184055,211.03099093617408,Cherries
26.28249252437218,77.8516147467559,5.6600439909666935,183.3422688985289,Cherries
21.352080473708728,86.88892674432573,6.8642930276579825,255.7650391257901,Chick peas
19.737615931357443,88.6184819066943,7.524358906502233,231.1678028161947,Chick peas
25.120140203307805,89.15552389230331,7.532594841651053,245.77742432736264,Chick peas
26.259782127080822,89.4020340660817,6.619367855267152,200.95766230755956,Chick peas
19.00637478523533,82.82189458082208,8.325075959974091,215.51184353239395,Chick peas
20.39874112755945,89.65961861987257,6.002071096710344,259.658936982327,Chick peas
19.419719897609934,86.35965310701658,7.001078338646683,295.836326835648,Chick peas
21.479414115821662,77.42507154355442,7.572651929652468,186.05001283226508,Chick peas
22.503509789054128,82.15350159701956,7.591407417675427,286.84611850263195,Chick peas
25.488263369633064,85.77496763058006,7.445916870306448,249.22574415734505,Chick peas
24.511475848816737,78.71010473728623,6.32586464035558,247.67034801067487,Chillies
24.209285674784308,84.60922775323331,5.968619706059866,240.03342422493125,Chillies
21.52374946609655,84.99900718569928,7.407820980480134,188.327290308502,Chillies
26.414475530847604,77.44049615712849,7.297906348418312,190.78522220833932,Chillies
22.712871673981642,83.47627968679134,6.0380680308677235,252.1094406790903,Chillies
27.79104938015155,86.57440366467911,7.615417436711691,220.915028572267,Chillies
24.34142138295737,82.48343496803912,6.865515975200969,290.07216798932166,Chillies
19.262647415645027,75.18154675164159,7.50328177480946,228.79086448313663,Chillies
24.761775620754342,75.13557703618939,8.012101239310452,197.1937750443169,Chillies
21.25104015431699,80.35544015955018,6.009185285730768,265.7662600202443,Chillies
24.863271966860967,88.89291102647672,5.55743460399051,215.20241057292117,Clementines
18.696411481624054,78.43015169405413,7.83730775918736,243.05643688270717,Clementines
19.748814371759593,84.51545533307531,7.329092275457847,263.73993426062043,Clementines
26.557372589057866,78.33113806039981,7.598918708866365,288.03169334424837,Clementines
20.27179557023515,79.82504984489323,8.014464924965928,275.0629433762012,Clementines
26.3704112524294,87.72063134402225,7.908432804473501,261.1633281447269,Clementines
20.792760884544105,85.93292163404921,8.382760440786473,261.5559818874173,Clementines
24.428819100587077,76.43098915969816,7.107805236556356,293.51095728385036,Clementines
24.94150573509831,81.4305303147965,6.965486897979716,215.4988916995844,Clementines
23.12654753145053,75.43754645467897,6.70566159967219,180.13345130354253,Clementines
21.053106766967314,82.21335219904512,5.961073128532614,212.63454712778386,Cranberries
20.126443763710963,84.93651017551602,7.217821698646067,206.14696555520928,Cranberries
18.33189354562426,76.77753935397226,6.3310375729779365,259.4201502136798,Cranberries
21.039464012407237,79.33327408363749,8.263922536638926,256.04539197186347,Cranberries
24.531627905312828,80.96754938253234,7.249572412831293,251.21536592456687,Cranberries
27.38304818448483,88.79296536984073,7.2785205415243315,181.94921318513443,Cranberries
26.71204482263052,89.89882523134445,6.5647739826310305,267.4533665340777,Cranberries
25.660647765353023,75.67366948493424,5.655968055933123,218.82364949825902,Cranberries
25.88447343253298,86.41511885243088,5.595231296118967,259.80671868079565,Cranberries
24.649849034759956,80.57586099603516,6.770005432459593,246.7894114202584,Cranberries
20.602868575660032,80.88687279344221,5.7536961342917134,221.12771105134883,Cucumbers and gherkins
27.071950307058295,86.31397460020534,7.3205408666204175,196.14915205249287,Cucumbers and gherkins
24.70732311905834,88.77639648218113,8.142919016918972,191.3302677192577,Cucumbers and gherkins
23.604406309804396,89.26392891753822,8.148744449556165,279.78219997346685,Cucumbers and gherkins
19.10989469213481,83.65683879057481,7.477136230396698,290.20770504978697,Cucumbers and gherkins
22.470555438064245,80.35681738950755,6.1336954944187925,257.97456561171595,Cucumbers and gherkins
22.60358271201926,86.8132362878817,8.088990494076615,192.41209378325803,Cucumbers and gherkins
26.6456360952267,78.7650207489345,8.158280305939622,228.24326602658886,Cucumbers and gherkins
23.466482201877884,83.46111043250276,6.089960754858876,267.47270401261886,Cucumbers and gherkins
21.804005489704092,80.3786769228731,7.712278257312032,273.57850608120816,Cucumbers and gherkins
27.76800328510659,84.84946610561815,6.35955864678137,194.1862346749306,Dates
19.10720593326316,78.60598369340259,7.907920937058789,180.00368626144592,Dates
22.22548428311945,77.87389418602238,8.491713699710807,265.4564455056726,Dates
18.42024675171405,88.77358630013157,5.590078015988178,222.7915411183447,Dates
25.399041207669306,76.52705524424306,8.192097597372795,210.53775979419126,Dates
27.18076552199151,82.58936861602399,7.367891600795973,181.54769637474305,Dates
20.80037329550489,78.31279174444515,8.420147857494463,244.83592881138,Dates
26.58341676799121,75.58394944988501,6.895028552579283,282.13808825111784,Dates
20.922182304618982,75.54028227437139,8.04216379171412,294.91579755271056,Dates
27.107701616439147,77.62832658158742,5.687182205794832,247.8893940735947,Dates
25.539619035967842,88.00155531759,6.505837150234887,241.7353593287873,Eggplants (aubergines)
26.04906776841439,79.23718115965539,5.70104961325363,190.2067662587089,Eggplants (aubergines)
18.180065556004546,89.25688755862943,8.426029400437214,245.86473618511195,Eggplants (aubergines)
27.62810357074025,83.72433439483791,7.95092172181551,225.5974894758473,Eggplants (aubergines)
25.26670992070323,81.54921284653149,8.057642263737911,252.85623370602923,Eggplants (aubergines)
21.04751095386133,83.7013325200418,8.313895694301683,226.6471617451856,Eggplants (aubergines)
26.293946648588467,82.75047577839402,5.7553104583593555,208.835894814044,Eggplants (aubergines)
20.8152119841493,86.38164380635988,6.656792777540001,191.39583302740522,Eggplants (aubergines)
26.727538395661284,79.23744098959278,5.713104667132006,217.7902133506675,Eggplants (aubergines)
19.12580390411937,80.29575587400454,6.132379304650086,191.5973801145303,Eggplants (aubergines)
25.036859774607958,88.41141453799877,6.188097331113018,201.2276340988781,Fennel
23.406984766449103,89.19684769725609,6.907321633142736,298.4803390295455,Fennel
18.965344701954404,88.38837341229711,6.305686502360928,233.29242682879425,Fennel
20.418938282588392,81.2917199093597,5.802934320453282,243.824611980602,Fennel
18.124040362773147,86.70548254510322,6.002473267282323,284.8342234484659,Fennel
22.687679654645056,82.14503599951648,5.941826690656272,299.4682680588825,Fennel
21.012652607600003,82.46309778219154,8.419230393736894,249.92573392136174,Fennel
23.98357484297759,78.07020163585928,7.777877520755421,277.4968585253006,Fennel
20.972378077086173,83.86695454887773,8.403284395808686,219.23292292040105,Fennel
20.999191115069852,77.7920384663002,6.8192214595237255,216.68927489367488,Fennel
25.431931987316037,79.97347048600791,6.33510544498797,228.3244465193472,Fibre Crops Primary
18.481428359783536,87.82545302429901,7.89487959162756,260.7008715208379,Fibre Crops Primary
27.02894995191987,78.10613713816281,6.478761754123441,261.86300271061185,Fibre Crops Primary
26.52263874391181,76.06737427760147,6.3981501211160445,217.82873215793413,Fibre Crops Primary
24.678046832264066,76.03511388919225,6.1975179766234945,195.98519089639547,Fibre Crops Primary
23.932215701073844,89.11176780754661,5.889036934672706,255.887550775861,Fibre Crops Primary
26.923024981396523,82.60380656942752,6.269389183050298,195.3991034626517,Fibre Crops Primary
19.853301795287145,81.14118107725527,6.565959245421662,249.4191009875196,Fibre Crops Primary
18.78969162190829,87.16317871511879,7.521982624437191,263.21065536675707,Fibre Crops Primary
20.395101699095378,87.53738891865774,5.687694526658355,264.0733795673342,Fibre Crops Primary
25.945782787001907,79.98286549673406,6.1315208189960275,270.4166532791516,Figs
18.346702667264832,85.40427086210693,7.927070920875028,284.74313058787976,Figs
23.828068350834894,86.5668422377783,5.940765770751313,239.9950790357746,Figs
27.9543751619131,84.81976030298931,6.527935439567566,267.62990274354854,Figs
26.556960938375397,77.27392612200148,8.093976765574421,254.3007282439004,Figs
23.21445689043589,88.13824625275585,5.964775933430327,202.3967927757219,Figs
18.636409092866426,83.08641829104012,5.748210506854568,183.08275738432894,Figs
26.313735143857095,79.23708639555005,6.9536139852400325,214.14496628123212,Figs
23.989785081772105,81.3784227815654,6.407258533835609,233.16404476051437,Figs
19.149329970595673,75.56356635598361,7.190225093451562,254.05271333143875,Figs
18.93857284823356,76.91800201833627,7.911414671450426,281.99511966038466,Fruit Primary
27.09626819436593,86.48320125773792,5.911445464458231,203.54948600473992,Fruit Primary
24.692002629380784,75.00017452133048,7.242097253662855,195.06597478781728,Fruit Primary
26.292867993167555,81.24848742723437,7.0165262811695905,295.6175936969193,Fruit Primary
26.789789002822676,82.83765271628383,5.932236358039599,192.96534712516885,Fruit Primary
23.717723520483226,75.81951630001458,7.371995456586948,237.4189284128627,Fruit Primary
23.17446351755041,89.596172444585,6.3209212535823145,250.26764745519625,Fruit Primary
22.304274103209906,78.39187996874506,6.963502955632037,244.9649305088926,Fruit Primary
21.169465877911197,79.56298079454422,5.746816972831184,190.32385884395316,Fruit Primary
22.345959608587112,79.55913768382541,6.878752171640869,186.8432296804343,Fruit Primary
25.73879655730156,78.45624993176025,6.419390404128461,192.65801129532431,Garlic
24.019234310151315,75.02210733129469,7.967143633556062,250.2705220647135,Garlic
26.925232899548458,85.94017191131996,5.670936180992105,245.32138651611854,Garlic
22.43380014379188,89.5026824969893,6.755821824754991,208.0488950444093,Garlic
24.07089578718754,78.36440224927567,6.875294272394314,256.532897021471,Garlic
24.31307553091989,84.94570787705132,7.675018228897357,278.4081002466779,Garlic
23.91697162306325,86.12844490438074,7.222862725270632,184.98947518159127,Garlic
25.02633773085516,87.72638068635788,7.501637011582543,239.77559322576508,Garlic
20.374334683748067,81.33943795520412,7.831147856955267,262.71724945232285,Garlic
23.12363777545791,79.54396358460644,8.086608920974568,210.27743124836246,Garlic
19.04224802808348,79.87942701034547,6.441626490167412,216.93250863517792,Grapefruit
21.845113276448124,85.68931999647769,7.1140681160917065,253.6365483587261,Grapefruit
22.876670686212645,87.25169199758456,8.020324235317599,287.75223521324835,Grapefruit
24.522242595454728,77.72420951634903,8.468353392895171,277.1909304363479,Grapefruit
27.50531052586204,80.56411512236647,8.16855793313129,249.97562629195,Grapefruit
24.00651066548356,88.52910295123726,6.61440178787313,267.6266061308699,Grapefruit
25.4359391617656,87.10040279542109,6.085499551655952,223.77869642493584,Grapefruit
23.062660594952032,89.77287604143714,6.968177612219766,256.9158633718509,Grapefruit
24.34104031376332,86.3137238952312,7.724924355508128,235.94179093530684,Grapefruit
18.709322161337735,80.89792801541884,6.977707212259892,202.7923363749073,Grapefruit
20.54391580841847,83.85956750991957,6.9495425899410055,264.20859286527093,Grapes
21.618530932051385,84.91521381370981,8.014691263245401,246.77575648185862,Grapes
22.72493355006513,76.17683724475684,6.584211337201558,223.03458983443096,Grapes
18.45648745502384,83.16745438655799,8.079384024434937,289.3607028094357,Grapes
19.400240975533176,85.63981242708914,6.7204144028551696,182.512094139208,Grapes
20.76814307791306,77.50981956001591,6.484699317035017,217.89277814993955,Grapes
27.71532690901051,86.70947576138336,6.861969733599098,186.8257677333176,Grapes
21.313470071030512,83.75659170771169,7.787340876024605,271.98327794659525,Grapes
22.820410581120825,89.2833267854639,5.878006083591982,264.2528944936551,Grapes
19.96097712738393,75.63633447310337,6.089257647616052,219.7622662483581,Grapes
24.107800710757683,78.979892063332,8.354334476989276,261.0795482648488,Hazelnuts
20.806832155159746,84.02330818949736,6.026474882144072,227.512467143514,Hazelnuts
20.069925784384264,79.44839868308895,7.203181953793164,270.7504549706921,Hazelnuts
23.16572628445979,85.71636246106863,7.237943399985813,234.50203952840474,Hazelnuts
18.055057991604208,86.38507923782896,6.968873386150736,229.47356733979987,Hazelnuts
18.076640326492253,76.53773946099713,7.434235745730456,292.1675898585961,Hazelnuts
20.19068809101858,82.70781696310151,6.189480177392856,210.10549198688403,Hazelnuts
18.367213625008205,82.63335833386584,7.157986803330243,194.45368079958786,Hazelnuts
19.080257541306914,80.53921155323313,6.6165197657406924,250.14517359113498,Hazelnuts
21.38860649338752,88.99387293854508,7.485001778887567,296.3186174741015,Hazelnuts
26.02585679579813,87.41259479809834,5.923670630119449,225.3407056472624,Horse beans
23.72048643369301,85.45814072864454,7.212632250518428,187.44441163545375,Horse beans
23.126677259564165,85.71489953602496,6.055811066149971,220.7166320771481,Horse beans
20.934888232081214,81.9257421571968,6.3359291893451095,240.71179851834702,Horse beans
27.317537194328164,88.81491781644863,6.15612940097075,199.43076079586564,Horse beans
21.97015041237191,85.41893140879928,6.048513339606451,258.97226616677904,Horse beans
18.87092766795772,85.93471592483725,7.977132854682001,299.72992668122413,Horse beans
24.17066516117801,87.92536355681018,6.357122702982672,234.2087371177733,Horse beans
19.13838393476601,79.11107384013286,8.281371345593348,222.5674268076255,Horse beans
21.452231428016926,87.10606355800054,8.409779576035572,228.084500020136,Horse beans
23.074119387178094,77.92860904434737,7.2137814098112925,193.81754140742413,Kiwi fruit
26.742225246851763,80.18012928367331,5.929003367997179,285.9928321711469,Kiwi fruit
